date,levelname,message,project_name,status,duration,load_file
2024-06-21 15:03:29,INFO,File CA PE Paca_2024 06 19_Lite.parquet re,08-budget_PWE,success,1.1273s,2024-07-27 10:06:03
2024-06-21 15:03:29,INFO,File Base vente GRS Facturation_VF_cleanLi,08-budget_PWE,success,1.1277s,2024-07-27 10:06:03
2024-06-21 15:03:29,INFO,File Base vente PDM_VF_cleanLite.parquet r,08-budget_PWE,success,1.1278s,2024-07-27 10:06:03
2024-06-21 15:03:29,INFO,File Base vente PSS_VF_cleanLite.parquet r,08-budget_PWE,success,1.1281s,2024-07-27 10:06:03
2024-06-21 15:03:29,INFO,File CA PBPS_2024 06 18_retraite_Lite.parq,08-budget_PWE,success,1.1282s,2024-07-27 10:06:03
2024-06-21 15:03:29,INFO,File CA BR_2024 06 19_retraite_VF_Lite.par,08-budget_PWE,success,1.1284s,2024-07-27 10:06:03
2024-06-21 15:03:29,INFO,File CA PE_2024 06 19_retraite_Lite.parque,08-budget_PWE,success,1.1285s,2024-07-27 10:06:03
2024-06-21 15:03:29,INFO,File Base vente CFBS facturation_VF_cleanL,08-budget_PWE,success,1.1288s,2024-07-27 10:06:03
2024-06-21 15:03:30,INFO,File Base vente PTSA Facturation_Lite.parq,08-budget_PWE,success,1.1290s,2024-07-27 10:06:03
2024-06-21 15:03:30,INFO,File CA PCCI_2024 06 18_Lite.parquet read ,08-budget_PWE,success,1.1292s,2024-07-27 10:06:03
2024-06-21 15:03:37,INFO,Len of DataFrames found in data/input_parq,08-budget_PWE,success,1.1295s,2024-07-27 10:06:03
2024-06-21 15:03:37,INFO,Number of columns in the compiled DataFram,08-budget_PWE,success,1.1297s,2024-07-27 10:06:03
2024-06-21 15:03:37,INFO,"read_with_parquet()" took 8.258 seconds t,08-budget_PWE,success,1.1299s,2024-07-27 10:06:03
2024-06-21 14:41:21,INFO,File CA PE Paca_2024 06 19_Lite.parquet re,08-budget_PWE,success,1.1346s,2024-07-27 10:06:03
2024-06-21 14:41:21,INFO,File Base vente GRS Facturation_VF_cleanLi,08-budget_PWE,success,1.1348s,2024-07-27 10:06:03
2024-06-21 14:41:21,INFO,File Base vente PDM_VF_cleanLite.parquet r,08-budget_PWE,success,1.1350s,2024-07-27 10:06:03
2024-06-21 14:41:21,INFO,File Base vente PSS_VF_cleanLite.parquet r,08-budget_PWE,success,1.1351s,2024-07-27 10:06:03
2024-06-21 14:41:21,INFO,File CA PBPS_2024 06 18_retraite_Lite.parq,08-budget_PWE,success,1.1352s,2024-07-27 10:06:03
2024-06-21 14:41:21,INFO,File CA BR_2024 06 19_retraite_VF_Lite.par,08-budget_PWE,success,1.1355s,2024-07-27 10:06:03
2024-06-21 14:41:21,INFO,File CA PE_2024 06 19_retraite_Lite.parque,08-budget_PWE,success,1.1356s,2024-07-27 10:06:03
2024-06-21 14:41:21,INFO,File Base vente CFBS facturation_VF_cleanL,08-budget_PWE,success,1.1358s,2024-07-27 10:06:03
2024-06-21 14:41:22,INFO,File Base vente PTSA Facturation_Lite.parq,08-budget_PWE,success,1.1359s,2024-07-27 10:06:03
2024-06-21 14:41:22,INFO,File CA PCCI_2024 06 18_Lite.parquet read ,08-budget_PWE,success,1.1360s,2024-07-27 10:06:03
2024-06-21 14:41:29,INFO,Len of DataFrames found in data/input_parq,08-budget_PWE,success,1.1362s,2024-07-27 10:06:03
2024-06-21 14:41:29,INFO,Number of columns in the compiled DataFram,08-budget_PWE,success,1.1363s,2024-07-27 10:06:03
2024-06-21 14:41:29,INFO,"read_with_parquet()" took 8.381 seconds t,08-budget_PWE,success,1.1364s,2024-07-27 10:06:03
2024-06-21 23:38:05,INFO,File CA PE Paca_2024 06 19_Lite.parquet re,08-budget_PWE,success,1.1431s,2024-07-27 10:06:03
2024-06-21 23:38:05,INFO,File Base vente GRS Facturation_VF_cleanLi,08-budget_PWE,success,1.1434s,2024-07-27 10:06:03
2024-06-21 23:38:05,INFO,File Base vente PDM_VF_cleanLite.parquet r,08-budget_PWE,success,1.1436s,2024-07-27 10:06:03
2024-06-21 23:38:05,INFO,File Base vente PSS_VF_cleanLite.parquet r,08-budget_PWE,success,1.1437s,2024-07-27 10:06:03
2024-06-21 23:38:05,INFO,File CA PBPS_2024 06 18_retraite_Lite.parq,08-budget_PWE,success,1.1439s,2024-07-27 10:06:03
2024-06-21 23:38:05,INFO,File CA BR_2024 06 19_retraite_VF_Lite.par,08-budget_PWE,success,1.1443s,2024-07-27 10:06:03
2024-06-21 23:38:05,INFO,File CA PE_2024 06 19_retraite_Lite.parque,08-budget_PWE,success,1.1445s,2024-07-27 10:06:03
2024-06-21 23:38:05,INFO,File Base vente CFBS facturation_VF_cleanL,08-budget_PWE,success,1.1446s,2024-07-27 10:06:03
2024-06-21 23:38:06,INFO,File Base vente PTSA Facturation_Lite.parq,08-budget_PWE,success,1.1447s,2024-07-27 10:06:03
2024-06-21 23:38:06,INFO,File CA PCCI_2024 06 18_Lite.parquet read ,08-budget_PWE,success,1.1448s,2024-07-27 10:06:03
2024-06-21 23:38:14,INFO,Len of DataFrames found in data/input_parq,08-budget_PWE,success,1.1449s,2024-07-27 10:06:03
2024-06-21 23:38:14,INFO,Number of columns in the compiled DataFram,08-budget_PWE,success,1.1450s,2024-07-27 10:06:03
2024-06-21 23:38:14,INFO,"read_with_parquet()" took 8.832 seconds t,08-budget_PWE,success,1.1451s,2024-07-27 10:06:03
2024-06-21 17:17:32,INFO,Start timestamp: 2024-06-21 17:17:32.06997,08-budget_PWE,success,1.1496s,2024-07-27 10:06:03
2024-06-21 17:17:32,INFO,Conversion has been started!,08-budget_PWE,success,1.1499s,2024-07-27 10:06:03
2024-06-21 17:17:34,INFO,Successfully converted CA PCCI_2024 06 18_,08-budget_PWE,success,1.1500s,2024-07-27 10:06:03
2024-06-21 17:17:36,INFO,Successfully converted Base vente PSS_VF_c,08-budget_PWE,success,1.1501s,2024-07-27 10:06:03
2024-06-21 17:17:37,INFO,Successfully converted CA BR_2024 06 19_re,08-budget_PWE,success,1.1502s,2024-07-27 10:06:03
2024-06-21 17:17:40,INFO,Successfully converted Base vente GRS Fact,08-budget_PWE,success,1.1503s,2024-07-27 10:06:03
2024-06-21 17:17:40,INFO,Successfully converted CA PE Paca_2024 06 ,08-budget_PWE,success,1.1504s,2024-07-27 10:06:03
2024-06-21 17:17:40,INFO,Successfully converted Base vente CFBS fac,08-budget_PWE,success,1.1505s,2024-07-27 10:06:03
2024-06-21 17:18:01,INFO,Successfully converted CA PE_2024 06 19_re,08-budget_PWE,success,1.1506s,2024-07-27 10:06:03
2024-06-21 17:19:37,INFO,Successfully converted Base vente PTSA Fac,08-budget_PWE,success,1.1507s,2024-07-27 10:06:03
2024-06-21 17:19:40,INFO,Successfully converted CA PBPS_2024 06 18_,08-budget_PWE,success,1.1508s,2024-07-27 10:06:03
2024-06-21 17:19:40,INFO,Successfully converted Base vente PDM_VF_c,08-budget_PWE,success,1.1509s,2024-07-27 10:06:03
2024-06-21 17:19:40,INFO,Conversion process completed.,08-budget_PWE,success,1.1510s,2024-07-27 10:06:03
2024-06-21 17:19:40,INFO,"convert_excel_to_parquet()" took 128.757 ,08-budget_PWE,success,1.1511s,2024-07-27 10:06:03
2024-06-21 17:19:40,INFO,File CA PE Paca_2024 06 19_Lite.parquet re,08-budget_PWE,success,1.1513s,2024-07-27 10:06:03
2024-06-21 17:19:41,INFO,File Base vente GRS Facturation_VF_cleanLi,08-budget_PWE,success,1.1515s,2024-07-27 10:06:03
2024-06-21 17:19:41,INFO,File Base vente PDM_VF_cleanLite.parquet r,08-budget_PWE,success,1.1516s,2024-07-27 10:06:03
2024-06-21 17:19:41,INFO,File Base vente PSS_VF_cleanLite.parquet r,08-budget_PWE,success,1.1517s,2024-07-27 10:06:03
2024-06-21 17:19:41,INFO,File CA PBPS_2024 06 18_retraite_Lite.parq,08-budget_PWE,success,1.1518s,2024-07-27 10:06:03
2024-06-21 17:19:41,INFO,File CA BR_2024 06 19_retraite_VF_Lite.par,08-budget_PWE,success,1.1519s,2024-07-27 10:06:03
2024-06-21 17:19:41,INFO,File CA PE_2024 06 19_retraite_Lite.parque,08-budget_PWE,success,1.1520s,2024-07-27 10:06:03
2024-06-21 17:19:41,INFO,File Base vente CFBS facturation_VF_cleanL,08-budget_PWE,success,1.1521s,2024-07-27 10:06:03
2024-06-21 17:19:41,INFO,File Base vente PTSA Facturation_Lite.parq,08-budget_PWE,success,1.1523s,2024-07-27 10:06:03
2024-06-21 17:19:42,INFO,File CA PCCI_2024 06 18_Lite.parquet read ,08-budget_PWE,success,1.1524s,2024-07-27 10:06:03
2024-06-21 17:19:49,INFO,Len of DataFrames found in data/input_parq,08-budget_PWE,success,1.1525s,2024-07-27 10:06:03
2024-06-21 17:19:49,INFO,Number of columns in the compiled DataFram,08-budget_PWE,success,1.1526s,2024-07-27 10:06:03
2024-06-21 17:19:49,INFO,"read_with_parquet()" took 9.076 seconds t,08-budget_PWE,success,1.1527s,2024-07-27 10:06:03
2024-06-21 17:24:23,INFO,Successfully connected to the database.,08-budget_PWE,success,1.1528s,2024-07-27 10:06:03
2024-06-21 17:24:23,INFO,Schema: usp Table: Budget_PWE_manuel,08-budget_PWE,success,1.1529s,2024-07-27 10:06:03
2024-06-21 17:24:23,INFO,Create schema query:,08-budget_PWE,success,1.1531s,2024-07-27 10:06:03
2024-06-21 17:24:23,INFO,Create table query:,08-budget_PWE,success,1.1533s,2024-07-27 10:06:03
2024-06-21 17:25:02,ERROR,An error occurred while inserting data int,08-budget_PWE,failed,1.1534s,2024-07-27 10:06:03
2024-06-21 17:25:49,INFO,Successfully connected to the database.,08-budget_PWE,success,1.1535s,2024-07-27 10:06:03
2024-06-21 17:25:49,INFO,Schema: usp Table: Budget_PWE_manuel,08-budget_PWE,success,1.1536s,2024-07-27 10:06:03
2024-06-21 17:25:49,INFO,Create schema query:,08-budget_PWE,success,1.1537s,2024-07-27 10:06:03
2024-06-21 17:25:49,INFO,Create table query:,08-budget_PWE,success,1.1538s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,Table updated,08-budget_PWE,success,1.1540s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,Loaded time at 2024-06-21 17:35:18.295627,08-budget_PWE,success,1.1541s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,Length of DataFrame inserted 658587,08-budget_PWE,success,1.1542s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,"insert_data_into_db()" took 569.698 secon,08-budget_PWE,success,1.1543s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/CA PCCI_2024 06,08-budget_PWE,success,1.1544s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/Base vente PSS_,08-budget_PWE,success,1.1545s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/CA BR_2024 06 1,08-budget_PWE,success,1.1546s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/Base vente GRS ,08-budget_PWE,success,1.1547s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/CA PE Paca_2024,08-budget_PWE,success,1.1548s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/Base vente CFBS,08-budget_PWE,success,1.1549s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/CA PE_2024 06 1,08-budget_PWE,success,1.1550s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/Base vente PTSA,08-budget_PWE,success,1.1551s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/CA PBPS_2024 06,08-budget_PWE,success,1.1552s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input/Base vente PDM_,08-budget_PWE,success,1.1553s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,"move_files_excel_to_archive()" took 0.067,08-budget_PWE,success,1.1558s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/CA PE P,08-budget_PWE,success,1.1559s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1560s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1561s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1562s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/CA PBPS,08-budget_PWE,success,1.1563s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/CA BR_2,08-budget_PWE,success,1.1564s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/CA PE_2,08-budget_PWE,success,1.1566s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1567s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1569s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,File moved from data/input_parquet/CA PCCI,08-budget_PWE,success,1.1570s,2024-07-27 10:06:03
2024-06-21 17:35:18,INFO,"move_files_parquet_to_archive()" took 0.0,08-budget_PWE,success,1.1572s,2024-07-27 10:06:03
2024-06-22 01:22:40,INFO,File CA PE Paca_2024 06 19_Lite.parquet re,08-budget_PWE,success,1.1579s,2024-07-27 10:06:03
2024-06-22 01:22:40,INFO,File Base vente GRS Facturation_VF_cleanLi,08-budget_PWE,success,1.1581s,2024-07-27 10:06:03
2024-06-22 01:22:40,INFO,File Base vente PDM_VF_cleanLite.parquet r,08-budget_PWE,success,1.1581s,2024-07-27 10:06:03
2024-06-22 01:22:40,INFO,File Base vente PSS_VF_cleanLite.parquet r,08-budget_PWE,success,1.1582s,2024-07-27 10:06:03
2024-06-22 01:22:40,INFO,File CA PBPS_2024 06 18_retraite_Lite.parq,08-budget_PWE,success,1.1583s,2024-07-27 10:06:03
2024-06-22 01:22:40,INFO,File CA BR_2024 06 19_retraite_VF_Lite.par,08-budget_PWE,success,1.1584s,2024-07-27 10:06:03
2024-06-22 01:22:40,INFO,File CA PE_2024 06 19_retraite_Lite.parque,08-budget_PWE,success,1.1585s,2024-07-27 10:06:03
2024-06-22 01:22:40,INFO,File Base vente CFBS facturation_VF_cleanL,08-budget_PWE,success,1.1586s,2024-07-27 10:06:03
2024-06-22 01:22:41,INFO,File Base vente PTSA Facturation_Lite.parq,08-budget_PWE,success,1.1587s,2024-07-27 10:06:03
2024-06-22 01:22:41,INFO,File CA PCCI_2024 06 18_Lite.parquet read ,08-budget_PWE,success,1.1588s,2024-07-27 10:06:03
2024-06-22 01:22:49,INFO,Len of DataFrames found in data/input_parq,08-budget_PWE,success,1.1589s,2024-07-27 10:06:03
2024-06-22 01:22:49,INFO,Number of columns in the compiled DataFram,08-budget_PWE,success,1.1590s,2024-07-27 10:06:03
2024-06-22 01:22:49,INFO,"read_with_parquet()" took 8.952 seconds t,08-budget_PWE,success,1.1591s,2024-07-27 10:06:03
2024-06-21 23:47:40,INFO,File CA PE Paca_2024 06 19_Lite.parquet re,08-budget_PWE,success,1.1599s,2024-07-27 10:06:03
2024-06-21 23:47:40,INFO,File Base vente GRS Facturation_VF_cleanLi,08-budget_PWE,success,1.1601s,2024-07-27 10:06:03
2024-06-21 23:47:40,INFO,File Base vente PDM_VF_cleanLite.parquet r,08-budget_PWE,success,1.1602s,2024-07-27 10:06:03
2024-06-21 23:47:40,INFO,File Base vente PSS_VF_cleanLite.parquet r,08-budget_PWE,success,1.1603s,2024-07-27 10:06:03
2024-06-21 23:47:40,INFO,File CA PBPS_2024 06 18_retraite_Lite.parq,08-budget_PWE,success,1.1604s,2024-07-27 10:06:03
2024-06-21 23:47:40,INFO,File CA BR_2024 06 19_retraite_VF_Lite.par,08-budget_PWE,success,1.1605s,2024-07-27 10:06:03
2024-06-21 23:47:40,INFO,File CA PE_2024 06 19_retraite_Lite.parque,08-budget_PWE,success,1.1606s,2024-07-27 10:06:03
2024-06-21 23:47:40,INFO,File Base vente CFBS facturation_VF_cleanL,08-budget_PWE,success,1.1607s,2024-07-27 10:06:03
2024-06-21 23:47:41,INFO,File Base vente PTSA Facturation_Lite.parq,08-budget_PWE,success,1.1608s,2024-07-27 10:06:03
2024-06-21 23:47:41,INFO,File CA PCCI_2024 06 18_Lite.parquet read ,08-budget_PWE,success,1.1609s,2024-07-27 10:06:03
2024-06-21 23:47:50,INFO,Len of DataFrames found in data/input_parq,08-budget_PWE,success,1.1610s,2024-07-27 10:06:03
2024-06-21 23:47:50,INFO,Number of columns in the compiled DataFram,08-budget_PWE,success,1.1611s,2024-07-27 10:06:03
2024-06-21 23:47:50,INFO,"read_with_parquet()" took 10.059 seconds ,08-budget_PWE,success,1.1611s,2024-07-27 10:06:03
2024-07-02 13:56:01,INFO,Start timestamp: 2024-07-02 13:56:01.82468,08-budget_PWE,success,1.1730s,2024-07-27 10:06:03
2024-07-02 13:56:01,INFO,Conversion has been started!,08-budget_PWE,success,1.1732s,2024-07-27 10:06:03
2024-07-02 13:56:05,INFO,Successfully converted CA PCCI_2024 06 18_,08-budget_PWE,success,1.1733s,2024-07-27 10:06:03
2024-07-02 13:56:07,INFO,Successfully converted Base vente PSS_VF_c,08-budget_PWE,success,1.1733s,2024-07-27 10:06:03
2024-07-02 13:56:08,INFO,Successfully converted CA BR_2024 06 19_re,08-budget_PWE,success,1.1734s,2024-07-27 10:06:03
2024-07-02 13:56:11,INFO,Successfully converted Base vente GRS Fact,08-budget_PWE,success,1.1735s,2024-07-27 10:06:03
2024-07-02 13:56:11,INFO,Successfully converted CA PE Paca_2024 06 ,08-budget_PWE,success,1.1736s,2024-07-27 10:06:03
2024-07-02 13:56:11,INFO,Successfully converted Base vente CFBS fac,08-budget_PWE,success,1.1736s,2024-07-27 10:06:03
2024-07-02 13:56:32,INFO,Successfully converted CA PE_2024 06 19_re,08-budget_PWE,success,1.1737s,2024-07-27 10:06:03
2024-07-02 13:58:02,INFO,Successfully converted Base vente PTSA Fac,08-budget_PWE,success,1.1738s,2024-07-27 10:06:03
2024-07-02 13:58:05,INFO,Successfully converted CA PBPS_2024 06 18_,08-budget_PWE,success,1.1739s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,Successfully converted Base vente PDM_VF_c,08-budget_PWE,success,1.1740s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,Conversion process completed.,08-budget_PWE,success,1.1741s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,"convert_excel_to_parquet()" took 124.208 ,08-budget_PWE,success,1.1741s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,File CA PE Paca_2024 06 19_Lite.parquet re,08-budget_PWE,success,1.1742s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,File Base vente GRS Facturation_VF_cleanLi,08-budget_PWE,success,1.1743s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,File Base vente PDM_VF_cleanLite.parquet r,08-budget_PWE,success,1.1744s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,File Base vente PSS_VF_cleanLite.parquet r,08-budget_PWE,success,1.1744s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,File CA PBPS_2024 06 18_retraite_Lite.parq,08-budget_PWE,success,1.1745s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,File CA BR_2024 06 19_retraite_VF_Lite.par,08-budget_PWE,success,1.1745s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,File CA PE_2024 06 19_retraite_Lite.parque,08-budget_PWE,success,1.1747s,2024-07-27 10:06:03
2024-07-02 13:58:06,INFO,File Base vente CFBS facturation_VF_cleanL,08-budget_PWE,success,1.1748s,2024-07-27 10:06:03
2024-07-02 13:58:07,INFO,File Base vente PTSA Facturation_Lite.parq,08-budget_PWE,success,1.1748s,2024-07-27 10:06:03
2024-07-02 13:58:07,INFO,File CA PCCI_2024 06 18_Lite.parquet read ,08-budget_PWE,success,1.1749s,2024-07-27 10:06:03
2024-07-02 13:58:15,INFO,Len of DataFrames found in data/input_parq,08-budget_PWE,success,1.1750s,2024-07-27 10:06:03
2024-07-02 13:58:15,INFO,Number of columns in the compiled DataFram,08-budget_PWE,success,1.1750s,2024-07-27 10:06:03
2024-07-02 13:58:15,INFO,"read_with_parquet()" took 9.132 seconds t,08-budget_PWE,success,1.1751s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,Successfully connected to the database.,08-budget_PWE,success,1.1752s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,Schema: dbo Table: DimSalesPersonAdp,08-budget_PWE,success,1.1756s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,Create schema query:,08-budget_PWE,success,1.1757s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,Create table query:,08-budget_PWE,success,1.1758s,2024-07-27 10:06:03
2024-07-02 14:00:18,ERROR,The length of the DataFrame should be 24 b,08-budget_PWE,failed,1.1759s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,"insert_data_into_db()" took 0.126 seconds,08-budget_PWE,success,1.1760s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/CA PCCI_2024 06,08-budget_PWE,success,1.1761s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/Base vente PSS_,08-budget_PWE,success,1.1761s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/CA BR_2024 06 1,08-budget_PWE,success,1.1762s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/Base vente GRS ,08-budget_PWE,success,1.1762s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/CA PE Paca_2024,08-budget_PWE,success,1.1763s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/Base vente CFBS,08-budget_PWE,success,1.1764s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/CA PE_2024 06 1,08-budget_PWE,success,1.1764s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/Base vente PTSA,08-budget_PWE,success,1.1765s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/CA PBPS_2024 06,08-budget_PWE,success,1.1766s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input/Base vente PDM_,08-budget_PWE,success,1.1766s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,"move_files_excel_to_archive()" took 0.026,08-budget_PWE,success,1.1767s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/CA PE P,08-budget_PWE,success,1.1767s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1768s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1769s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1769s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/CA PBPS,08-budget_PWE,success,1.1770s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/CA BR_2,08-budget_PWE,success,1.1771s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/CA PE_2,08-budget_PWE,success,1.1771s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1772s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/Base ve,08-budget_PWE,success,1.1772s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,File moved from data/input_parquet/CA PCCI,08-budget_PWE,success,1.1773s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,"move_files_parquet_to_archive()" took 0.0,08-budget_PWE,success,1.1774s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,Traitement finished timestamp: 2024-07-02 ,08-budget_PWE,success,1.1774s,2024-07-27 10:06:03
2024-07-02 14:00:18,INFO,Duration job: 0h:4m:16s,08-budget_PWE,success,1.1775s,2024-07-27 10:06:03
2024-06-21 11:32:19,INFO,Start timestamp: 2024-06-21 11:32:19.45077,08-budget_PWE,success,1.1827s,2024-07-27 10:06:03
2024-06-21 11:32:19,INFO,Conversion has been started!,08-budget_PWE,success,1.1829s,2024-07-27 10:06:03
2024-06-21 11:32:22,INFO,Successfully converted CA PCCI_2024 06 18_,08-budget_PWE,success,1.1830s,2024-07-27 10:06:03
2024-06-21 11:32:24,INFO,Successfully converted Base vente PSS_VF_c,08-budget_PWE,success,1.1830s,2024-07-27 10:06:03
2024-06-21 11:32:24,INFO,Successfully converted CA BR_2024 06 19_re,08-budget_PWE,success,1.1831s,2024-07-27 10:06:03
2024-06-21 11:32:27,INFO,Successfully converted Base vente GRS Fact,08-budget_PWE,success,1.1831s,2024-07-27 10:06:03
2024-06-21 11:32:27,INFO,Successfully converted CA PE Paca_2024 06 ,08-budget_PWE,success,1.1832s,2024-07-27 10:06:03
2024-06-21 11:32:27,INFO,Successfully converted Base vente CFBS fac,08-budget_PWE,success,1.1832s,2024-07-27 10:06:03
2024-06-21 11:32:47,INFO,Successfully converted CA PE_2024 06 19_re,08-budget_PWE,success,1.1833s,2024-07-27 10:06:03
2024-06-21 11:34:13,INFO,Successfully converted Base vente PTSA Fac,08-budget_PWE,success,1.1834s,2024-07-27 10:06:03
2024-06-21 11:34:16,INFO,Successfully converted CA PBPS_2024 06 18_,08-budget_PWE,success,1.1835s,2024-07-27 10:06:03
2024-06-21 11:34:16,INFO,Successfully converted Base vente PDM_VF_c,08-budget_PWE,success,1.1835s,2024-07-27 10:06:03
2024-06-21 11:34:16,INFO,Conversion process completed.,08-budget_PWE,success,1.1836s,2024-07-27 10:06:03
2024-06-21 11:34:16,INFO,"convert_excel_to_parquet()" took 117.198 ,08-budget_PWE,success,1.1836s,2024-07-27 10:06:03
2024-06-21 11:34:17,INFO,File CA PE Paca_2024 06 19_Lite.parquet re,08-budget_PWE,success,1.1836s,2024-07-27 10:06:03
2024-06-21 11:34:17,INFO,File Base vente GRS Facturation_VF_cleanLi,08-budget_PWE,success,1.1837s,2024-07-27 10:06:03
2024-06-21 11:34:17,INFO,File Base vente PDM_VF_cleanLite.parquet r,08-budget_PWE,success,1.1837s,2024-07-27 10:06:03
2024-06-21 11:34:17,INFO,File Base vente PSS_VF_cleanLite.parquet r,08-budget_PWE,success,1.1838s,2024-07-27 10:06:03
2024-06-21 11:34:17,INFO,File CA PBPS_2024 06 18_retraite_Lite.parq,08-budget_PWE,success,1.1839s,2024-07-27 10:06:03
2024-06-21 11:34:17,INFO,File CA BR_2024 06 19_retraite_VF_Lite.par,08-budget_PWE,success,1.1839s,2024-07-27 10:06:03
2024-06-21 11:34:17,INFO,File CA PE_2024 06 19_retraite_Lite.parque,08-budget_PWE,success,1.1839s,2024-07-27 10:06:03
2024-06-21 11:34:17,INFO,File Base vente CFBS facturation_VF_cleanL,08-budget_PWE,success,1.1840s,2024-07-27 10:06:03
2024-06-21 11:34:18,INFO,File Base vente PTSA Facturation_Lite.parq,08-budget_PWE,success,1.1840s,2024-07-27 10:06:03
2024-06-21 11:34:18,INFO,File CA PCCI_2024 06 18_Lite.parquet read ,08-budget_PWE,success,1.1841s,2024-07-27 10:06:03
2024-06-21 11:34:25,INFO,Len of DataFrames found in data/input_parq,08-budget_PWE,success,1.1841s,2024-07-27 10:06:03
